execution_time,side,quantity,price,product,profit
2025-02-05 00:00:00+01:00,buy,1.0,110.75,2025-02-05 00:45:00+01:00,-27.6875
2025-02-05 00:15:00+01:00,sell,0.85,139.62,2025-02-05 01:00:00+01:00,29.66925
2025-02-05 02:00:00+01:00,buy,1.0,118.12,2025-02-05 02:30:00+01:00,-29.53
2025-02-05 02:00:00+01:00,buy,1.0,111.35,2025-02-05 02:45:00+01:00,-27.8375
2025-02-05 02:15:00+01:00,sell,0.66139084,121.63,2025-02-05 02:30:00+01:00,20.1112419673
2025-02-05 02:30:00+01:00,sell,1.0,125.01,2025-02-05 02:45:00+01:00,31.2525
2025-02-05 02:30:00+01:00,buy,1.0,121.47,2025-02-05 03:15:00+01:00,-30.3675
2025-02-05 02:45:00+01:00,sell,1.0,130.46,2025-02-05 03:15:00+01:00,32.615
2025-02-05 02:45:00+01:00,buy,1.0,124.15,2025-02-05 03:30:00+01:00,-31.0375
2025-02-05 03:00:00+01:00,sell,1.0,136.22,2025-02-05 03:30:00+01:00,34.055
2025-02-05 03:15:00+01:00,buy,1.0,127.52,2025-02-05 04:00:00+01:00,-31.88
2025-02-05 03:30:00+01:00,buy,1.0,130.37,2025-02-05 04:15:00+01:00,-32.5925
2025-02-05 03:45:00+01:00,sell,3.6264601e-09,129.82,2025-02-05 04:15:00+01:00,1.1769676254549999e-07
2025-02-05 04:00:00+01:00,buy,1.0,133.42,2025-02-05 04:45:00+01:00,-33.355
2025-02-05 04:15:00+01:00,buy,1.0,129.37,2025-02-05 04:30:00+01:00,-32.3425
2025-02-05 04:15:00+01:00,sell,1.0,131.14,2025-02-05 04:45:00+01:00,32.785
2025-02-05 05:15:00+01:00,buy,1.0,125.01,2025-02-05 06:00:00+01:00,-31.2525
2025-02-05 06:00:00+01:00,sell,0.85,177.83,2025-02-05 06:45:00+01:00,37.788875000000004
2025-02-05 06:15:00+01:00,buy,1.0,147.84,2025-02-05 07:00:00+01:00,-36.96
2025-02-05 07:15:00+01:00,sell,0.68781778,191.88,2025-02-05 08:00:00+01:00,32.9946189066
2025-02-05 07:30:00+01:00,buy,0.68781778,188.81,2025-02-05 08:00:00+01:00,-32.46671876045
2025-02-05 07:30:00+01:00,sell,1.0,214.64,2025-02-05 08:15:00+01:00,53.66
2025-02-05 07:45:00+01:00,sell,0.68781778,193.68,2025-02-05 08:00:00+01:00,33.304136907600004
2025-02-05 07:45:00+01:00,sell,1.0,202.82,2025-02-05 08:30:00+01:00,50.705
2025-02-05 08:15:00+01:00,sell,1.0,222.13,2025-02-05 09:00:00+01:00,55.5325
2025-02-05 08:30:00+01:00,sell,1.0,239.43,2025-02-05 08:45:00+01:00,59.8575
2025-02-05 08:30:00+01:00,buy,1.0,224.72,2025-02-05 09:00:00+01:00,-56.18
2025-02-05 08:45:00+01:00,sell,2.9173754e-09,218.93,2025-02-05 09:15:00+01:00,1.596752490805e-07
2025-02-05 09:15:00+01:00,buy,1.0,164.94,2025-02-05 09:30:00+01:00,-41.235
2025-02-05 09:15:00+01:00,sell,0.85,194.44,2025-02-05 10:00:00+01:00,41.3185
2025-02-05 09:30:00+01:00,buy,0.85,158.33,2025-02-05 10:00:00+01:00,-33.645125
2025-02-05 10:00:00+01:00,buy,1.0,143.73,2025-02-05 10:30:00+01:00,-35.9325
2025-02-05 10:15:00+01:00,sell,1.0,146.27,2025-02-05 10:30:00+01:00,36.5675
2025-02-05 10:45:00+01:00,buy,1.0,135.14,2025-02-05 11:15:00+01:00,-33.785
2025-02-05 11:00:00+01:00,sell,1.0,155.96,2025-02-05 11:15:00+01:00,38.99
2025-02-05 11:00:00+01:00,buy,1.0,138.02,2025-02-05 11:45:00+01:00,-34.505
2025-02-05 11:15:00+01:00,sell,1.0,153.1,2025-02-05 11:45:00+01:00,38.275
2025-02-05 11:15:00+01:00,sell,0.85,166.02,2025-02-05 12:00:00+01:00,35.279250000000005
2025-02-05 11:30:00+01:00,sell,2.9173569e-09,162.21,2025-02-05 12:00:00+01:00,1.1830611568725001e-07
2025-02-05 11:45:00+01:00,buy,0.28781778,158.77,2025-02-05 12:00:00+01:00,-11.424207232650001
2025-02-05 11:45:00+01:00,buy,1.0,132.76,2025-02-05 12:30:00+01:00,-33.19
2025-02-05 12:00:00+01:00,buy,1.0,116.43,2025-02-05 12:45:00+01:00,-29.1075
2025-02-05 12:30:00+01:00,buy,1.0,120.98,2025-02-05 13:00:00+01:00,-30.245
2025-02-05 13:00:00+01:00,buy,1.0,117.48,2025-02-05 13:30:00+01:00,-29.37
2025-02-05 13:15:00+01:00,sell,1.0,130.49,2025-02-05 13:30:00+01:00,32.6225
2025-02-05 13:15:00+01:00,buy,1.0,126.96,2025-02-05 14:00:00+01:00,-31.74
2025-02-05 13:30:00+01:00,sell,1.0,126.45,2025-02-05 14:00:00+01:00,31.6125
2025-02-05 13:30:00+01:00,buy,1.0,125.73,2025-02-05 14:15:00+01:00,-31.4325
2025-02-05 13:45:00+01:00,sell,1.0,127.61,2025-02-05 14:15:00+01:00,31.9025
2025-02-05 14:00:00+01:00,sell,0.85,149.88,2025-02-05 14:45:00+01:00,31.8495
2025-02-05 14:15:00+01:00,buy,1.0,115.06,2025-02-05 15:00:00+01:00,-28.765
2025-02-05 14:30:00+01:00,buy,1.0,123.26,2025-02-05 15:15:00+01:00,-30.815
2025-02-05 15:00:00+01:00,sell,0.85,164.38,2025-02-05 15:45:00+01:00,34.930749999999996
2025-02-05 15:15:00+01:00,buy,0.85,153.96,2025-02-05 15:45:00+01:00,-32.7165
2025-02-05 15:30:00+01:00,sell,0.85,154.06,2025-02-05 15:45:00+01:00,32.73775
2025-02-05 15:30:00+01:00,buy,1.0,129.78,2025-02-05 16:00:00+01:00,-32.445
2025-02-05 17:00:00+01:00,sell,1.0,209.88,2025-02-05 17:15:00+01:00,52.47
2025-02-05 17:00:00+01:00,sell,1.0,210.71,2025-02-05 17:45:00+01:00,52.6775
2025-02-05 17:15:00+01:00,buy,0.31218222,200.7,2025-02-05 17:45:00+01:00,-15.6637428885
2025-02-05 17:30:00+01:00,buy,0.68781778,176.81,2025-02-05 17:45:00+01:00,-30.40326542045
2025-02-05 17:30:00+01:00,buy,1.0,157.64,2025-02-05 18:00:00+01:00,-39.41
2025-02-05 17:45:00+01:00,sell,0.6327268,163.89,2025-02-05 18:00:00+01:00,25.924398813
2025-02-05 18:15:00+01:00,sell,1.0,260.97,2025-02-05 19:00:00+01:00,65.2425
2025-02-05 18:30:00+01:00,sell,1.0,192.81,2025-02-05 19:15:00+01:00,48.2025
2025-02-05 18:45:00+01:00,buy,1.0,186.15,2025-02-05 19:15:00+01:00,-46.5375
2025-02-05 18:45:00+01:00,sell,1.0,195.81,2025-02-05 19:30:00+01:00,48.9525
2025-02-05 19:00:00+01:00,sell,1.0,195.2,2025-02-05 19:15:00+01:00,48.8
2025-02-05 19:00:00+01:00,buy,1.0,191.69,2025-02-05 19:30:00+01:00,-47.9225
2025-02-05 19:15:00+01:00,sell,1.0,209.23,2025-02-05 20:00:00+01:00,52.3075
2025-02-05 20:30:00+01:00,buy,1.0,152.67,2025-02-05 20:45:00+01:00,-38.1675
2025-02-05 20:30:00+01:00,sell,0.85,188.4,2025-02-05 21:15:00+01:00,40.035000000000004
2025-02-05 20:45:00+01:00,sell,0.85,196.4,2025-02-05 21:00:00+01:00,41.735
2025-02-05 20:45:00+01:00,buy,0.85,191.46,2025-02-05 21:15:00+01:00,-40.68525
2025-02-05 21:15:00+01:00,buy,1.0,150.97,2025-02-05 21:30:00+01:00,-37.7425
2025-02-05 21:15:00+01:00,buy,1.0,147.41,2025-02-05 21:45:00+01:00,-36.8525
2025-02-05 21:15:00+01:00,sell,1.0,201.36,2025-02-05 22:00:00+01:00,50.34
2025-02-05 21:30:00+01:00,sell,0.7,187.45,2025-02-05 22:15:00+01:00,32.803749999999994
